_judge_id,task_id,mutation_type,dataset,recoverability,naturalness,lexical_compliance,semantic_preservation,formatting_compliance,underspec_compliance
276__SF,276,SF,mbpp,1.0,1.0,,1.0,1.0,
277__SF,277,SF,mbpp,1.0,1.0,,1.0,1.0,
278__SF,278,SF,mbpp,1.0,1.0,,1.0,1.0,
279__SF,279,SF,mbpp,1.0,1.0,,1.0,1.0,
280__SF,280,SF,mbpp,1.0,1.0,,1.0,1.0,
281__SF,281,SF,mbpp,1.0,1.0,,1.0,1.0,
282__SF,282,SF,mbpp,1.0,1.0,,1.0,1.0,
283__SF,283,SF,mbpp,1.0,1.0,,1.0,1.0,
284__SF,284,SF,mbpp,1.0,1.0,,1.0,1.0,
285__SF,285,SF,mbpp,1.0,1.0,,0.0,1.0,
286__SF,286,SF,mbpp,1.0,1.0,,1.0,1.0,
287__SF,287,SF,mbpp,1.0,1.0,,1.0,1.0,
288__SF,288,SF,mbpp,1.0,1.0,,1.0,1.0,
289__SF,289,SF,mbpp,1.0,1.0,,1.0,1.0,
290__SF,290,SF,mbpp,1.0,1.0,,1.0,1.0,
291__SF,291,SF,mbpp,1.0,1.0,,1.0,1.0,
292__SF,292,SF,mbpp,1.0,1.0,,1.0,1.0,
293__SF,293,SF,mbpp,1.0,1.0,,1.0,1.0,
294__SF,294,SF,mbpp,1.0,1.0,,1.0,1.0,
295__SF,295,SF,mbpp,1.0,1.0,,1.0,1.0,
296__SF,296,SF,mbpp,1.0,1.0,,1.0,1.0,
297__SF,297,SF,mbpp,1.0,1.0,,1.0,1.0,
298__SF,298,SF,mbpp,1.0,1.0,,1.0,1.0,
299__SF,299,SF,mbpp,1.0,1.0,,1.0,1.0,
300__SF,300,SF,mbpp,0.0,1.0,,0.0,1.0,
301__SF,301,SF,mbpp,1.0,1.0,,1.0,1.0,
302__SF,302,SF,mbpp,1.0,1.0,,1.0,1.0,
303__SF,303,SF,mbpp,1.0,1.0,,1.0,1.0,
304__SF,304,SF,mbpp,1.0,1.0,,1.0,1.0,
305__SF,305,SF,mbpp,1.0,1.0,,1.0,1.0,
306__SF,306,SF,mbpp,1.0,1.0,,1.0,1.0,
307__SF,307,SF,mbpp,1.0,1.0,,0.0,1.0,
308__SF,308,SF,mbpp,1.0,1.0,,1.0,1.0,
309__SF,309,SF,mbpp,1.0,1.0,,1.0,1.0,
310__SF,310,SF,mbpp,1.0,1.0,,1.0,1.0,
311__SF,311,SF,mbpp,1.0,1.0,,1.0,1.0,
312__SF,312,SF,mbpp,1.0,1.0,,1.0,1.0,
313__SF,313,SF,mbpp,1.0,1.0,,1.0,1.0,
314__SF,314,SF,mbpp,1.0,1.0,,1.0,1.0,
315__SF,315,SF,mbpp,1.0,1.0,,1.0,1.0,
316__SF,316,SF,mbpp,1.0,1.0,,1.0,1.0,
317__SF,317,SF,mbpp,1.0,1.0,,1.0,1.0,
318__SF,318,SF,mbpp,1.0,1.0,,1.0,1.0,
319__SF,319,SF,mbpp,1.0,1.0,,1.0,1.0,
320__SF,320,SF,mbpp,1.0,1.0,,1.0,1.0,
321__SF,321,SF,mbpp,1.0,1.0,,1.0,1.0,
322__SF,322,SF,mbpp,1.0,1.0,,1.0,1.0,
323__SF,323,SF,mbpp,1.0,1.0,,1.0,1.0,
324__SF,324,SF,mbpp,1.0,1.0,,1.0,1.0,
325__SF,325,SF,mbpp,1.0,1.0,,1.0,1.0,
326__SF,326,SF,mbpp,1.0,1.0,,1.0,1.0,
327__SF,327,SF,mbpp,1.0,1.0,,1.0,1.0,
328__SF,328,SF,mbpp,1.0,1.0,,0.0,1.0,
329__SF,329,SF,mbpp,1.0,1.0,,1.0,1.0,
330__SF,330,SF,mbpp,1.0,1.0,,1.0,1.0,
331__SF,331,SF,mbpp,1.0,1.0,,1.0,1.0,
332__SF,332,SF,mbpp,1.0,1.0,,1.0,1.0,
333__SF,333,SF,mbpp,1.0,1.0,,1.0,1.0,
334__SF,334,SF,mbpp,1.0,1.0,,1.0,1.0,
335__SF,335,SF,mbpp,1.0,1.0,,1.0,1.0,
336__SF,336,SF,mbpp,1.0,1.0,,1.0,1.0,
337__SF,337,SF,mbpp,1.0,1.0,,1.0,1.0,
338__SF,338,SF,mbpp,1.0,1.0,,1.0,1.0,
339__SF,339,SF,mbpp,1.0,1.0,,1.0,1.0,
340__SF,340,SF,mbpp,1.0,1.0,,1.0,1.0,
341__SF,341,SF,mbpp,1.0,1.0,,1.0,1.0,
342__SF,342,SF,mbpp,1.0,1.0,,1.0,1.0,
343__SF,343,SF,mbpp,1.0,1.0,,1.0,1.0,
344__SF,344,SF,mbpp,1.0,1.0,,1.0,1.0,
345__SF,345,SF,mbpp,1.0,1.0,,1.0,1.0,
346__SF,346,SF,mbpp,1.0,1.0,,1.0,1.0,
347__SF,347,SF,mbpp,1.0,1.0,,1.0,1.0,
348__SF,348,SF,mbpp,1.0,1.0,,1.0,1.0,
349__SF,349,SF,mbpp,1.0,1.0,,1.0,1.0,
350__SF,350,SF,mbpp,1.0,1.0,,1.0,1.0,
351__SF,351,SF,mbpp,1.0,1.0,,1.0,1.0,
352__SF,352,SF,mbpp,1.0,1.0,,1.0,1.0,
353__SF,353,SF,mbpp,1.0,1.0,,1.0,1.0,
354__SF,354,SF,mbpp,1.0,1.0,,1.0,1.0,
355__SF,355,SF,mbpp,1.0,1.0,,1.0,1.0,
356__SF,356,SF,mbpp,1.0,1.0,,1.0,1.0,
357__SF,357,SF,mbpp,1.0,1.0,,1.0,1.0,
358__SF,358,SF,mbpp,1.0,1.0,,1.0,1.0,
359__SF,359,SF,mbpp,1.0,1.0,,1.0,1.0,
360__SF,360,SF,mbpp,1.0,1.0,,1.0,1.0,
361__SF,361,SF,mbpp,1.0,1.0,,1.0,1.0,
362__SF,362,SF,mbpp,1.0,1.0,,1.0,1.0,
363__SF,363,SF,mbpp,0.0,0.0,,0.0,1.0,
364__SF,364,SF,mbpp,1.0,1.0,,1.0,1.0,
365__SF,365,SF,mbpp,1.0,1.0,,1.0,1.0,
366__SF,366,SF,mbpp,1.0,1.0,,1.0,1.0,
367__SF,367,SF,mbpp,1.0,1.0,,1.0,1.0,
368__SF,368,SF,mbpp,1.0,1.0,,1.0,1.0,
369__SF,369,SF,mbpp,0.0,1.0,,0.0,1.0,
370__SF,370,SF,mbpp,1.0,1.0,,1.0,1.0,
371__SF,371,SF,mbpp,1.0,1.0,,1.0,1.0,
372__SF,372,SF,mbpp,1.0,1.0,,1.0,1.0,
373__SF,373,SF,mbpp,1.0,1.0,,1.0,1.0,
374__SF,374,SF,mbpp,1.0,1.0,,1.0,1.0,
375__SF,375,SF,mbpp,1.0,1.0,,1.0,1.0,
376__SF,376,SF,mbpp,1.0,1.0,,1.0,1.0,
377__SF,377,SF,mbpp,1.0,1.0,,1.0,1.0,
378__SF,378,SF,mbpp,1.0,1.0,,1.0,1.0,
379__SF,379,SF,mbpp,1.0,1.0,,1.0,1.0,
380__SF,380,SF,mbpp,1.0,1.0,,1.0,1.0,
381__SF,381,SF,mbpp,1.0,1.0,,1.0,1.0,
382__SF,382,SF,mbpp,1.0,1.0,,1.0,1.0,
383__SF,383,SF,mbpp,1.0,1.0,,1.0,1.0,
384__SF,384,SF,mbpp,1.0,1.0,,1.0,1.0,
385__SF,385,SF,mbpp,1.0,1.0,,0.0,1.0,
386__SF,386,SF,mbpp,1.0,1.0,,1.0,1.0,
387__SF,387,SF,mbpp,1.0,1.0,,1.0,1.0,
388__SF,388,SF,mbpp,1.0,1.0,,1.0,1.0,
389__SF,389,SF,mbpp,1.0,1.0,,0.0,1.0,
390__SF,390,SF,mbpp,1.0,1.0,,1.0,1.0,
391__SF,391,SF,mbpp,1.0,1.0,,1.0,1.0,
392__SF,392,SF,mbpp,0.0,1.0,,0.0,1.0,
393__SF,393,SF,mbpp,1.0,1.0,,1.0,1.0,
394__SF,394,SF,mbpp,1.0,1.0,,1.0,1.0,
395__SF,395,SF,mbpp,1.0,1.0,,1.0,1.0,
396__SF,396,SF,mbpp,1.0,1.0,,1.0,1.0,
397__SF,397,SF,mbpp,1.0,1.0,,1.0,1.0,
398__SF,398,SF,mbpp,1.0,1.0,,0.0,1.0,
399__SF,399,SF,mbpp,1.0,1.0,,1.0,1.0,
400__SF,400,SF,mbpp,0.0,1.0,,0.0,1.0,
401__SF,401,SF,mbpp,1.0,1.0,,0.0,1.0,
402__SF,402,SF,mbpp,1.0,1.0,,1.0,1.0,
403__SF,403,SF,mbpp,1.0,1.0,,1.0,1.0,
404__SF,404,SF,mbpp,1.0,1.0,,1.0,1.0,
405__SF,405,SF,mbpp,1.0,1.0,,1.0,1.0,
406__SF,406,SF,mbpp,1.0,1.0,,1.0,1.0,
407__SF,407,SF,mbpp,1.0,1.0,,1.0,1.0,
408__SF,408,SF,mbpp,1.0,1.0,,1.0,1.0,
409__SF,409,SF,mbpp,1.0,1.0,,1.0,1.0,
410__SF,410,SF,mbpp,1.0,1.0,,1.0,1.0,
411__SF,411,SF,mbpp,1.0,1.0,,1.0,1.0,
412__SF,412,SF,mbpp,1.0,1.0,,1.0,1.0,
413__SF,413,SF,mbpp,1.0,1.0,,1.0,1.0,
414__SF,414,SF,mbpp,1.0,1.0,,1.0,1.0,
415__SF,415,SF,mbpp,1.0,1.0,,1.0,1.0,
416__SF,416,SF,mbpp,1.0,1.0,,1.0,1.0,
417__SF,417,SF,mbpp,1.0,1.0,,1.0,1.0,
418__SF,418,SF,mbpp,1.0,1.0,,1.0,1.0,
419__SF,419,SF,mbpp,1.0,1.0,,1.0,1.0,
420__SF,420,SF,mbpp,1.0,1.0,,1.0,1.0,
421__SF,421,SF,mbpp,1.0,1.0,,1.0,1.0,
422__SF,422,SF,mbpp,1.0,1.0,,1.0,1.0,
423__SF,423,SF,mbpp,1.0,1.0,,1.0,1.0,
424__SF,424,SF,mbpp,0.0,1.0,,0.0,1.0,
425__SF,425,SF,mbpp,1.0,1.0,,1.0,1.0,
426__SF,426,SF,mbpp,1.0,1.0,,1.0,1.0,
427__SF,427,SF,mbpp,1.0,1.0,,1.0,1.0,
428__SF,428,SF,mbpp,1.0,1.0,,0.0,1.0,
429__SF,429,SF,mbpp,1.0,1.0,,1.0,1.0,
430__SF,430,SF,mbpp,1.0,1.0,,1.0,1.0,
431__SF,431,SF,mbpp,1.0,1.0,,1.0,1.0,
432__SF,432,SF,mbpp,1.0,1.0,,0.0,1.0,
433__SF,433,SF,mbpp,1.0,1.0,,1.0,1.0,
434__SF,434,SF,mbpp,1.0,1.0,,1.0,1.0,
435__SF,435,SF,mbpp,1.0,1.0,,1.0,1.0,
436__SF,436,SF,mbpp,1.0,1.0,,1.0,1.0,
437__SF,437,SF,mbpp,1.0,1.0,,1.0,1.0,
438__SF,438,SF,mbpp,0.0,1.0,,0.0,1.0,
439__SF,439,SF,mbpp,1.0,1.0,,1.0,1.0,
440__SF,440,SF,mbpp,1.0,1.0,,1.0,1.0,
441__SF,441,SF,mbpp,1.0,1.0,,1.0,1.0,
442__SF,442,SF,mbpp,1.0,1.0,,1.0,1.0,
443__SF,443,SF,mbpp,1.0,1.0,,1.0,1.0,
444__SF,444,SF,mbpp,1.0,1.0,,0.0,1.0,
445__SF,445,SF,mbpp,1.0,1.0,,0.0,1.0,
446__SF,446,SF,mbpp,1.0,1.0,,1.0,1.0,
447__SF,447,SF,mbpp,0.0,1.0,,0.0,1.0,
448__SF,448,SF,mbpp,1.0,1.0,,1.0,1.0,
449__SF,449,SF,mbpp,1.0,1.0,,1.0,1.0,
450__SF,450,SF,mbpp,1.0,1.0,,1.0,1.0,
451__SF,451,SF,mbpp,1.0,1.0,,1.0,1.0,
452__SF,452,SF,mbpp,0.0,1.0,,0.0,1.0,
453__SF,453,SF,mbpp,1.0,1.0,,1.0,1.0,
454__SF,454,SF,mbpp,1.0,1.0,,1.0,1.0,
455__SF,455,SF,mbpp,1.0,1.0,,1.0,1.0,
456__SF,456,SF,mbpp,1.0,1.0,,0.0,1.0,
457__SF,457,SF,mbpp,1.0,1.0,,1.0,1.0,
458__SF,458,SF,mbpp,1.0,1.0,,1.0,1.0,
459__SF,459,SF,mbpp,1.0,1.0,,1.0,1.0,
460__SF,460,SF,mbpp,1.0,1.0,,1.0,1.0,
461__SF,461,SF,mbpp,1.0,1.0,,1.0,1.0,
462__SF,462,SF,mbpp,1.0,1.0,,1.0,1.0,
463__SF,463,SF,mbpp,1.0,1.0,,1.0,1.0,
464__SF,464,SF,mbpp,0.0,1.0,,0.0,1.0,
465__SF,465,SF,mbpp,1.0,1.0,,1.0,1.0,
466__SF,466,SF,mbpp,1.0,1.0,,1.0,1.0,
467__SF,467,SF,mbpp,1.0,1.0,,1.0,1.0,
468__SF,468,SF,mbpp,1.0,1.0,,1.0,1.0,
469__SF,469,SF,mbpp,1.0,1.0,,1.0,1.0,
470__SF,470,SF,mbpp,1.0,1.0,,1.0,1.0,
471__SF,471,SF,mbpp,1.0,1.0,,1.0,1.0,
472__SF,472,SF,mbpp,1.0,1.0,,1.0,1.0,
473__SF,473,SF,mbpp,1.0,1.0,,1.0,1.0,
474__SF,474,SF,mbpp,1.0,1.0,,1.0,1.0,
475__SF,475,SF,mbpp,1.0,1.0,,1.0,1.0,
476__SF,476,SF,mbpp,1.0,1.0,,1.0,1.0,
477__SF,477,SF,mbpp,1.0,1.0,,1.0,1.0,
478__SF,478,SF,mbpp,1.0,1.0,,1.0,1.0,
479__SF,479,SF,mbpp,1.0,1.0,,1.0,1.0,
480__SF,480,SF,mbpp,1.0,1.0,,1.0,1.0,
481__SF,481,SF,mbpp,1.0,1.0,,1.0,1.0,
482__SF,482,SF,mbpp,1.0,1.0,,1.0,1.0,
483__SF,483,SF,mbpp,1.0,1.0,,1.0,1.0,
484__SF,484,SF,mbpp,1.0,1.0,,1.0,1.0,
485__SF,485,SF,mbpp,1.0,1.0,,1.0,1.0,
486__SF,486,SF,mbpp,1.0,1.0,,1.0,1.0,
487__SF,487,SF,mbpp,1.0,1.0,,1.0,1.0,
488__SF,488,SF,mbpp,1.0,1.0,,1.0,1.0,
489__SF,489,SF,mbpp,1.0,1.0,,1.0,1.0,
490__SF,490,SF,mbpp,1.0,1.0,,1.0,1.0,
491__SF,491,SF,mbpp,1.0,1.0,,1.0,1.0,
492__SF,492,SF,mbpp,1.0,1.0,,1.0,1.0,
493__SF,493,SF,mbpp,1.0,1.0,,1.0,1.0,
494__SF,494,SF,mbpp,1.0,1.0,,1.0,1.0,
495__SF,495,SF,mbpp,1.0,1.0,,1.0,1.0,
496__SF,496,SF,mbpp,1.0,1.0,,1.0,1.0,
497__SF,497,SF,mbpp,1.0,1.0,,1.0,1.0,
498__SF,498,SF,mbpp,1.0,1.0,,1.0,1.0,
499__SF,499,SF,mbpp,1.0,1.0,,1.0,1.0,
500__SF,500,SF,mbpp,1.0,1.0,,1.0,1.0,
501__SF,501,SF,mbpp,1.0,1.0,,1.0,1.0,
502__SF,502,SF,mbpp,1.0,1.0,,1.0,1.0,
503__SF,503,SF,mbpp,1.0,1.0,,0.0,1.0,
504__SF,504,SF,mbpp,1.0,1.0,,1.0,1.0,
505__SF,505,SF,mbpp,1.0,1.0,,1.0,1.0,
506__SF,506,SF,mbpp,0.0,1.0,,0.0,1.0,
507__SF,507,SF,mbpp,1.0,1.0,,1.0,1.0,
508__SF,508,SF,mbpp,1.0,1.0,,1.0,1.0,
509__SF,509,SF,mbpp,1.0,1.0,,1.0,1.0,
510__SF,510,SF,mbpp,1.0,1.0,,1.0,1.0,
511__SF,511,SF,mbpp,1.0,1.0,,1.0,1.0,
512__SF,512,SF,mbpp,0.0,1.0,,0.0,1.0,
513__SF,513,SF,mbpp,1.0,1.0,,1.0,1.0,
514__SF,514,SF,mbpp,1.0,1.0,,1.0,1.0,
515__SF,515,SF,mbpp,1.0,1.0,,1.0,1.0,
516__SF,516,SF,mbpp,1.0,1.0,,0.0,1.0,
517__SF,517,SF,mbpp,1.0,1.0,,1.0,1.0,
518__SF,518,SF,mbpp,1.0,1.0,,1.0,1.0,
519__SF,519,SF,mbpp,1.0,1.0,,1.0,1.0,
520__SF,520,SF,mbpp,1.0,1.0,,1.0,1.0,
521__SF,521,SF,mbpp,1.0,1.0,,1.0,1.0,
522__SF,522,SF,mbpp,1.0,1.0,,1.0,1.0,
523__SF,523,SF,mbpp,1.0,1.0,,1.0,1.0,
524__SF,524,SF,mbpp,1.0,1.0,,1.0,1.0,
525__SF,525,SF,mbpp,1.0,1.0,,1.0,1.0,
526__SF,526,SF,mbpp,1.0,1.0,,1.0,1.0,
527__SF,527,SF,mbpp,1.0,1.0,,1.0,1.0,
528__SF,528,SF,mbpp,1.0,1.0,,1.0,1.0,
529__SF,529,SF,mbpp,1.0,1.0,,1.0,1.0,
530__SF,530,SF,mbpp,1.0,1.0,,1.0,1.0,
531__SF,531,SF,mbpp,1.0,1.0,,1.0,1.0,
532__SF,532,SF,mbpp,1.0,1.0,,1.0,1.0,
533__SF,533,SF,mbpp,1.0,1.0,,1.0,1.0,
534__SF,534,SF,mbpp,1.0,1.0,,1.0,1.0,
535__SF,535,SF,mbpp,1.0,1.0,,1.0,1.0,
536__SF,536,SF,mbpp,1.0,1.0,,1.0,1.0,
537__SF,537,SF,mbpp,1.0,1.0,,1.0,1.0,
538__SF,538,SF,mbpp,1.0,1.0,,1.0,1.0,
539__SF,539,SF,mbpp,1.0,1.0,,1.0,1.0,
540__SF,540,SF,mbpp,1.0,1.0,,1.0,1.0,
541__SF,541,SF,mbpp,1.0,1.0,,1.0,1.0,
542__SF,542,SF,mbpp,1.0,1.0,,1.0,1.0,
543__SF,543,SF,mbpp,1.0,1.0,,1.0,1.0,
544__SF,544,SF,mbpp,1.0,1.0,,1.0,1.0,
545__SF,545,SF,mbpp,1.0,1.0,,1.0,1.0,
546__SF,546,SF,mbpp,1.0,1.0,,1.0,1.0,
547__SF,547,SF,mbpp,1.0,1.0,,1.0,1.0,
548__SF,548,SF,mbpp,0.0,1.0,,0.0,1.0,
549__SF,549,SF,mbpp,1.0,1.0,,1.0,1.0,
550__SF,550,SF,mbpp,1.0,1.0,,1.0,1.0,
551__SF,551,SF,mbpp,1.0,1.0,,1.0,1.0,
552__SF,552,SF,mbpp,1.0,1.0,,1.0,1.0,
553__SF,553,SF,mbpp,1.0,1.0,,1.0,1.0,
554__SF,554,SF,mbpp,1.0,1.0,,1.0,1.0,
555__SF,555,SF,mbpp,1.0,1.0,,1.0,1.0,
556__SF,556,SF,mbpp,1.0,1.0,,1.0,1.0,
557__SF,557,SF,mbpp,1.0,1.0,,1.0,1.0,
558__SF,558,SF,mbpp,1.0,1.0,,1.0,1.0,
559__SF,559,SF,mbpp,1.0,1.0,,1.0,1.0,
560__SF,560,SF,mbpp,1.0,1.0,,1.0,1.0,
561__SF,561,SF,mbpp,1.0,1.0,,1.0,1.0,
562__SF,562,SF,mbpp,1.0,1.0,,1.0,1.0,
563__SF,563,SF,mbpp,1.0,1.0,,1.0,1.0,
564__SF,564,SF,mbpp,1.0,1.0,,1.0,1.0,
565__SF,565,SF,mbpp,1.0,1.0,,1.0,1.0,
566__SF,566,SF,mbpp,1.0,1.0,,1.0,1.0,
567__SF,567,SF,mbpp,1.0,1.0,,1.0,1.0,
568__SF,568,SF,mbpp,1.0,1.0,,1.0,1.0,
569__SF,569,SF,mbpp,1.0,1.0,,1.0,1.0,
570__SF,570,SF,mbpp,1.0,1.0,,1.0,1.0,
571__SF,571,SF,mbpp,1.0,1.0,,1.0,1.0,
572__SF,572,SF,mbpp,1.0,1.0,,1.0,1.0,
573__SF,573,SF,mbpp,1.0,1.0,,1.0,1.0,
574__SF,574,SF,mbpp,1.0,1.0,,0.0,1.0,
575__SF,575,SF,mbpp,1.0,1.0,,1.0,1.0,
576__SF,576,SF,mbpp,1.0,1.0,,1.0,1.0,
577__SF,577,SF,mbpp,1.0,1.0,,1.0,1.0,
578__SF,578,SF,mbpp,1.0,1.0,,1.0,1.0,
579__SF,579,SF,mbpp,1.0,1.0,,1.0,1.0,
580__SF,580,SF,mbpp,1.0,1.0,,1.0,1.0,
581__SF,581,SF,mbpp,1.0,1.0,,1.0,1.0,
582__SF,582,SF,mbpp,1.0,1.0,,1.0,1.0,
583__SF,583,SF,mbpp,1.0,1.0,,0.0,1.0,
584__SF,584,SF,mbpp,1.0,1.0,,1.0,1.0,
585__SF,585,SF,mbpp,1.0,1.0,,1.0,1.0,
586__SF,586,SF,mbpp,1.0,1.0,,1.0,1.0,
587__SF,587,SF,mbpp,1.0,1.0,,1.0,1.0,
588__SF,588,SF,mbpp,1.0,1.0,,1.0,1.0,
589__SF,589,SF,mbpp,1.0,1.0,,1.0,1.0,
590__SF,590,SF,mbpp,1.0,1.0,,1.0,1.0,
591__SF,591,SF,mbpp,0.0,1.0,,1.0,1.0,
592__SF,592,SF,mbpp,1.0,1.0,,1.0,1.0,
593__SF,593,SF,mbpp,1.0,1.0,,1.0,1.0,
594__SF,594,SF,mbpp,1.0,1.0,,1.0,1.0,
595__SF,595,SF,mbpp,1.0,1.0,,1.0,1.0,
596__SF,596,SF,mbpp,1.0,1.0,,1.0,1.0,
597__SF,597,SF,mbpp,1.0,1.0,,1.0,1.0,
598__SF,598,SF,mbpp,1.0,1.0,,1.0,1.0,
599__SF,599,SF,mbpp,1.0,1.0,,1.0,1.0,
600__SF,600,SF,mbpp,1.0,1.0,,1.0,1.0,
601__SF,601,SF,mbpp,1.0,1.0,,1.0,1.0,
602__SF,602,SF,mbpp,1.0,1.0,,1.0,1.0,
603__SF,603,SF,mbpp,1.0,1.0,,1.0,1.0,
604__SF,604,SF,mbpp,1.0,1.0,,1.0,1.0,
605__SF,605,SF,mbpp,1.0,1.0,,1.0,1.0,
606__SF,606,SF,mbpp,1.0,1.0,,1.0,1.0,
607__SF,607,SF,mbpp,1.0,1.0,,1.0,1.0,
608__SF,608,SF,mbpp,1.0,1.0,,1.0,1.0,
609__SF,609,SF,mbpp,1.0,1.0,,1.0,1.0,
610__SF,610,SF,mbpp,1.0,1.0,,1.0,1.0,
611__SF,611,SF,mbpp,1.0,1.0,,1.0,1.0,
612__SF,612,SF,mbpp,1.0,1.0,,1.0,1.0,
613__SF,613,SF,mbpp,1.0,1.0,,1.0,1.0,
614__SF,614,SF,mbpp,1.0,1.0,,1.0,1.0,
615__SF,615,SF,mbpp,1.0,1.0,,1.0,1.0,
616__SF,616,SF,mbpp,0.0,1.0,,0.0,1.0,
617__SF,617,SF,mbpp,0.0,1.0,,0.0,1.0,
618__SF,618,SF,mbpp,1.0,1.0,,1.0,1.0,
619__SF,619,SF,mbpp,1.0,1.0,,1.0,1.0,
620__SF,620,SF,mbpp,1.0,1.0,,1.0,1.0,
621__SF,621,SF,mbpp,1.0,1.0,,1.0,1.0,
622__SF,622,SF,mbpp,1.0,1.0,,1.0,1.0,
623__SF,623,SF,mbpp,1.0,1.0,,1.0,1.0,
624__SF,624,SF,mbpp,1.0,1.0,,1.0,1.0,
625__SF,625,SF,mbpp,1.0,1.0,,1.0,1.0,
626__SF,626,SF,mbpp,1.0,1.0,,1.0,1.0,
627__SF,627,SF,mbpp,1.0,1.0,,1.0,1.0,
628__SF,628,SF,mbpp,1.0,1.0,,1.0,1.0,
629__SF,629,SF,mbpp,1.0,1.0,,1.0,1.0,
630__SF,630,SF,mbpp,1.0,1.0,,1.0,1.0,
631__SF,631,SF,mbpp,1.0,1.0,,0.0,1.0,
632__SF,632,SF,mbpp,1.0,1.0,,1.0,1.0,
633__SF,633,SF,mbpp,1.0,1.0,,1.0,1.0,
634__SF,634,SF,mbpp,1.0,1.0,,1.0,1.0,
635__SF,635,SF,mbpp,1.0,1.0,,1.0,1.0,
636__SF,636,SF,mbpp,1.0,1.0,,1.0,1.0,
637__SF,637,SF,mbpp,1.0,1.0,,1.0,1.0,
638__SF,638,SF,mbpp,1.0,1.0,,1.0,1.0,
639__SF,639,SF,mbpp,1.0,1.0,,0.0,1.0,
640__SF,640,SF,mbpp,1.0,1.0,,1.0,1.0,
641__SF,641,SF,mbpp,1.0,1.0,,1.0,1.0,
642__SF,642,SF,mbpp,1.0,1.0,,1.0,1.0,
643__SF,643,SF,mbpp,1.0,1.0,,1.0,1.0,
644__SF,644,SF,mbpp,1.0,1.0,,1.0,1.0,
645__SF,645,SF,mbpp,1.0,1.0,,1.0,1.0,
646__SF,646,SF,mbpp,1.0,1.0,,1.0,1.0,
647__SF,647,SF,mbpp,1.0,1.0,,1.0,1.0,
648__SF,648,SF,mbpp,0.0,1.0,,0.0,1.0,
649__SF,649,SF,mbpp,1.0,1.0,,1.0,1.0,
650__SF,650,SF,mbpp,1.0,1.0,,1.0,1.0,
651__SF,651,SF,mbpp,1.0,1.0,,1.0,1.0,
652__SF,652,SF,mbpp,0.0,1.0,,0.0,1.0,
653__SF,653,SF,mbpp,1.0,1.0,,0.0,1.0,
654__SF,654,SF,mbpp,1.0,1.0,,1.0,1.0,
655__SF,655,SF,mbpp,1.0,1.0,,1.0,1.0,
656__SF,656,SF,mbpp,1.0,1.0,,1.0,1.0,
657__SF,657,SF,mbpp,1.0,1.0,,1.0,1.0,
658__SF,658,SF,mbpp,1.0,1.0,,1.0,1.0,
659__SF,659,SF,mbpp,1.0,1.0,,1.0,1.0,
660__SF,660,SF,mbpp,1.0,1.0,,1.0,1.0,
661__SF,661,SF,mbpp,1.0,1.0,,1.0,1.0,
662__SF,662,SF,mbpp,1.0,1.0,,1.0,1.0,
663__SF,663,SF,mbpp,1.0,1.0,,1.0,1.0,
664__SF,664,SF,mbpp,1.0,1.0,,1.0,1.0,
665__SF,665,SF,mbpp,1.0,1.0,,1.0,1.0,
666__SF,666,SF,mbpp,1.0,1.0,,1.0,1.0,
667__SF,667,SF,mbpp,1.0,1.0,,1.0,1.0,
668__SF,668,SF,mbpp,1.0,1.0,,1.0,1.0,
669__SF,669,SF,mbpp,1.0,1.0,,1.0,1.0,
670__SF,670,SF,mbpp,1.0,1.0,,1.0,1.0,
671__SF,671,SF,mbpp,1.0,1.0,,1.0,1.0,
672__SF,672,SF,mbpp,1.0,1.0,,1.0,1.0,
673__SF,673,SF,mbpp,1.0,1.0,,1.0,1.0,
674__SF,674,SF,mbpp,1.0,1.0,,0.0,1.0,
675__SF,675,SF,mbpp,1.0,1.0,,1.0,1.0,
676__SF,676,SF,mbpp,1.0,1.0,,1.0,1.0,
677__SF,677,SF,mbpp,1.0,1.0,,1.0,1.0,
678__SF,678,SF,mbpp,1.0,1.0,,1.0,1.0,
679__SF,679,SF,mbpp,1.0,1.0,,1.0,1.0,
680__SF,680,SF,mbpp,1.0,1.0,,1.0,1.0,
681__SF,681,SF,mbpp,1.0,1.0,,1.0,1.0,
682__SF,682,SF,mbpp,1.0,1.0,,0.0,1.0,
683__SF,683,SF,mbpp,1.0,1.0,,1.0,1.0,
684__SF,684,SF,mbpp,1.0,1.0,,1.0,1.0,
685__SF,685,SF,mbpp,1.0,1.0,,1.0,1.0,
686__SF,686,SF,mbpp,1.0,1.0,,1.0,1.0,
687__SF,687,SF,mbpp,1.0,1.0,,0.0,1.0,
688__SF,688,SF,mbpp,1.0,1.0,,1.0,1.0,
689__SF,689,SF,mbpp,1.0,1.0,,1.0,1.0,
690__SF,690,SF,mbpp,1.0,1.0,,1.0,1.0,
691__SF,691,SF,mbpp,1.0,1.0,,1.0,1.0,
692__SF,692,SF,mbpp,1.0,1.0,,1.0,1.0,
693__SF,693,SF,mbpp,1.0,1.0,,1.0,1.0,
694__SF,694,SF,mbpp,1.0,1.0,,1.0,1.0,
695__SF,695,SF,mbpp,1.0,1.0,,1.0,1.0,
696__SF,696,SF,mbpp,1.0,1.0,,1.0,1.0,
697__SF,697,SF,mbpp,1.0,1.0,,1.0,1.0,
